domain,registration_date,last_updated,expiration_date,registrar_name,registrar_email,registrar_url
encorepersonnel.co.uk,2001-08-08 00:00:00+00:00,2024-08-09 00:00:00+00:00,2025-08-08 00:00:00+00:00,"GoDaddy.com, LLC. [Tag = GODADDY]",,
grexx.net,2004-03-04 16:23:18+00:00,2025-02-02 04:04:54+00:00,2026-03-04 16:23:18+00:00,"Cloudflare, Inc.",registrar-abuse@cloudflare.com,https://cloudflare.com
cleancorp.co.nz,,,,,,
legalaid.ab.ca,2001-06-05 14:33:12+00:00,2023-02-15 16:25:34+00:00,2025-06-05 04:00:00+00:00,easyDNS Technologies Inc.,abuse@easydns.com,https://easydns.com
ndu.edu.ph,,,,,,
euphoricevents.co.za,2017-08-27 12:08:12+00:00,2025-01-31 12:11:07+00:00,2025-08-27 12:08:12+00:00,Register Domain SA,rar@registerdomain.co.za,https://registerdomain.co.za
michaelbutler.ie,2007-11-28 00:00:00+00:00,,2025-11-28 13:35:07+00:00,Register 365,,
ncdoi.gov,2009-02-13 15:31:00+00:00,2024-01-08 03:15:08+00:00,2025-02-13 15:31:00+00:00,get.gov,ncdoi.iso@ncdoi.gov,https://ncdoi.gov
outerbanks.org,1998-06-05 04:00:00+00:00,2024-04-11 05:39:46+00:00,2026-06-04 04:00:00+00:00,"Network Solutions, LLC",domain.operations@web.com,https://web.com
teletok.net,2014-04-29 11:07:51+00:00,2022-09-16 05:50:44+00:00,2025-04-29 11:07:51+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
rapfoundation.org,2004-06-30 23:52:25+00:00,2024-08-14 23:52:58+00:00,2026-06-30 23:52:25+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
kpmg.ca,2000-10-19 09:52:29+00:00,2025-02-22 05:56:32+00:00,2026-03-23 04:00:00+00:00,Tucows.com Co.,compliance@tucows.com,https://tucows.com
empresaslasgarzas.cl,,,,NIC Chile,,
pthsd.net,2009-08-12 17:45:27+00:00,2022-07-25 15:50:21+00:00,2025-08-12 17:45:27+00:00,"Register.com, Inc.",domain.operations@web.com,https://web.com
ah-automation.nl,1998-09-29 00:00:00+00:00,2020-01-03 00:00:00+00:00,,The Registrar Company B.V.,,
modeagentur-rueb.de,,2018-08-12 22:51:08+02:00,,,,
foxywinks.ca,2019-08-02 01:26:17+00:00,2023-08-03 18:40:03+00:00,2025-08-02 01:26:17+00:00,"Go Daddy Domains Canada, Inc",abuse@godaddy.com,https://godaddy.com
doulado.co,2022-02-07 13:57:35+00:00,2025-02-13 18:16:40+00:00,2026-02-07 13:57:35+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
liceodelvalle.edu.ec,,,,,,
indecs.co.uk,1998-01-20 00:00:00+00:00,2025-01-17 00:00:00+00:00,2028-01-20 00:00:00+00:00,Team Blue Internet Services UK Limited [Tag = NAMESCO],,
boxpower.biz,2018-11-08 19:57:19+00:00,2024-11-16 16:56:57+00:00,,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
n-fukushi.ac.jp,,,,,,
vijusa.com.mx,2006-04-03 00:00:00+00:00,2025-01-27 00:00:00+00:00,2027-04-02 00:00:00+00:00,"AKKY ONLINE SOLUTIONS, S.A. DE C.V.",,
oasisgourmet.mx,2024-10-23 00:00:00+00:00,2025-02-26 00:00:00+00:00,2025-10-23 00:00:00+00:00,Registrar.eu,,
infoforeducation6.co.uk,2023-10-11 00:00:00+00:00,2024-10-12 00:00:00+00:00,2025-10-11 00:00:00+00:00,"GoDaddy.com, LLC. [Tag = GODADDY]",,
naedc.net,2020-03-29 22:21:49+00:00,2025-02-27 08:47:07+00:00,2026-03-29 22:21:49+00:00,"NameCheap, Inc.",abuse@namecheap.com,https://namecheap.com
agrolinamar.es,,,,,,
blinkbtl.ae,,,,,,
musiquita.nl,2024-11-25 00:00:00+00:00,2025-01-31 00:00:00+00:00,,Realtime Register,,
covenantlawgroup.net,2015-08-27 15:11:58+00:00,2024-05-22 14:18:50+00:00,2025-08-27 15:11:58+00:00,"Network Solutions, LLC",domain.operations@web.com,https://web.com
univ-rouen.fr,1994-12-31 23:00:00+00:00,2025-01-31 23:01:29.907818+00:00,2025-12-31 23:00:00+00:00,GIP RENATER,domaine@renater.fr,https://renater.fr
darma.com.ar,,,,,,
kappler.de,,2014-04-20 10:24:08+02:00,,,,
partena.be,1997-07-14 00:00:00+00:00,,,,,
4ck9sar.org,2024-02-26 19:51:10+00:00,2025-02-27 14:46:06+00:00,2026-02-26 19:51:10+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
brunnen.mps-sz.ch,,,,,,
itf-oecd.org,2012-09-21 13:33:52+00:00,2025-02-05 09:38:13+00:00,2026-09-21 13:33:52+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
biocoopriomsud.fr,2017-05-30 15:57:37+00:00,2024-06-30 22:16:02.813393+00:00,2025-05-30 15:57:37+00:00,OVH,support@ovh.net,https://ovh.net
ralf-stegmaier.de,,2018-09-11 06:31:19+02:00,,,,
carboquimica.com.co,1998-12-07 00:00:00+00:00,2024-12-16 19:12:12+00:00,2027-12-31 23:59:59+00:00,"Network Solutions, LLC",abuse@web.com,https://web.com
its.edu.in,2010-09-28 09:09:59+00:00,2021-09-26 07:54:01+00:00,2030-09-28 09:09:59+00:00,ERNET India,,
novaon.vn,,,,,,
crayonrocks.com.au,,2025-02-17 01:07:45+00:00,,Web Address Registration Pty Ltd,,
normandysc.org,2014-06-23 15:13:01+00:00,2024-06-27 09:21:30+00:00,2025-06-23 15:13:01+00:00,"eNom, LLC",,
zemppiareena.fi,2016-01-27 00:00:00+00:00,2025-01-22 00:00:00+00:00,2026-01-27 00:00:00+00:00,C-Soft Oy,,
ca.org,1994-10-20 04:00:00+00:00,2019-10-14 17:23:22+00:00,2026-10-19 04:00:00+00:00,"NameCheap, Inc.",abuse@namecheap.com,https://namecheap.com
eurotech-group.co.uk,1996-08-01 00:00:00+00:00,2023-08-27 00:00:00+00:00,2025-09-06 00:00:00+00:00,GCI Network Solutions Ltd t/a Nasstar [Tag = ECLIPSE],,
address.net,1995-10-16 04:00:00+00:00,2024-12-19 12:27:44+00:00,2025-10-15 04:00:00+00:00,"ENOM, INC.",domainabuse@tucows.com,https://tucows.com
nonam.ch,,,,,,
kstp.at,,,,,,
crystalclearenglish.es,,,,,,
ution.cc,2018-06-15 12:30:15+00:00,2021-04-13 17:22:53+00:00,2028-06-15 12:30:15+00:00,"Alibaba Cloud Computing (Beijing) Co., Ltd.",DomainAbuse@service.aliyun.com,https://service.aliyun.com
bartonhealth.org,2000-03-09 21:29:32+00:00,2025-01-13 07:59:09+00:00,2028-03-09 21:29:32+00:00,"Network Solutions, LLC",domain.operations@web.com,https://web.com
outlook.sk,2008-04-14 00:00:00+00:00,2024-04-02 00:00:00+00:00,2025-04-14 00:00:00+00:00,Corporation Service Company (DBS) GmbH,TLDSupport@cscglobal.com,https://cscglobal.com
svt.es,,,,,,
kauffmanscholars.org,2003-07-18 14:25:11+00:00,2024-06-18 22:45:33+00:00,2025-07-18 14:25:11+00:00,"Amazon Registrar, Inc.",trustandsafety@support.aws.com,https://support.aws.com
isnitti.edu.it,2019-03-14 18:25:08+00:00,2024-11-12 07:33:30+00:00,2025-11-12 00:00:00+00:00,Teknadoc Italia s.r.l.,,
okendo.io,2016-08-16 05:04:27+00:00,2024-07-18 01:18:14+00:00,2025-08-16 05:04:27+00:00,Gandi SAS,,
nmff.org,1999-01-28 05:00:00+00:00,2024-12-04 09:11:24+00:00,2026-01-28 05:00:00+00:00,"Network Solutions, LLC",domain.operations@web.com,https://web.com
romeofd.nl,2015-09-07 00:00:00+00:00,2023-02-22 00:00:00+00:00,,Registrar.eu,,
iaak.de,,2018-08-16 14:31:16+02:00,,,,
stephan.co.uk,1999-09-05 00:00:00+00:00,2024-08-13 00:00:00+00:00,2025-09-05 00:00:00+00:00,PAC WebHosting Ltd t/a PAC Web Hosting [Tag = PACHOSTING],,
logisticadeobriga.es,,,,,,
icggroup.org,2014-05-05 19:48:09+00:00,2024-08-29 12:42:55+00:00,2025-05-05 19:48:09+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
gcoffice.solutions,2023-07-13 16:41:16+00:00,2025-02-12 14:25:59+00:00,2025-07-13 16:41:16+00:00,https://www.101domain.com/,abuse@101domain.com,https://101domain.com
wihi.org,2010-10-26 17:49:22+00:00,2024-12-10 17:50:14+00:00,2027-10-26 17:49:22+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
5gllc.net,2019-12-24 18:14:42+00:00,2024-12-25 18:01:11+00:00,2026-12-24 18:14:42+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
voas.fi,1998-02-24 00:00:00+00:00,2022-04-11 00:00:00+00:00,2025-08-31 00:00:00+00:00,Databros Services Oy,,
powerwave.tv,2014-01-30 23:55:42+00:00,2024-06-13 23:21:12+00:00,2026-01-30 23:55:42+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
mentaenergia.es,,,,,,
cepasoncanals.cat,2006-03-07 20:24:36.255000+00:00,2025-02-11 20:16:38.974000+00:00,2026-03-07 20:24:36.255000+00:00,Entorno Digital,abuse@entorno.es,https://entorno.es
snaadvisory.com.au,,2025-03-08 06:37:44+00:00,,Synergy Wholesale Accreditations Pty Ltd,,
wright-cottrell.co.uk,2000-05-18 00:00:00+00:00,2024-05-17 00:00:00+00:00,2026-05-18 00:00:00+00:00,Ascio Technologies Corp. Denmark &ndash; filial af Ascio Technologies Corp. Canada [Tag = ASCIO],,
zsgorzyce.edu.pl,2020-03-13 16:31:19+00:00,2024-02-22 17:09:56+00:00,2026-03-13 16:31:19+00:00,cyber_Folks S.A.,,
kimhaulage.com.au,,2024-10-17 02:56:18+00:00,,Domain Directors Pty Ltd trading as Instra,,
zalma.k12.mo.us,,,,,,
proeng.in,2018-07-09 03:29:19+00:00,2023-02-14 22:07:30+00:00,2025-07-09 03:29:19+00:00,"GoDaddy.com, LLC",,
konecto.io,2022-04-05 14:35:12+00:00,2024-09-05 13:58:05+00:00,2026-04-05 14:35:12+00:00,"GoDaddy.com, LLC",,
kalsonindia.in,2018-08-14 10:22:14+00:00,2022-03-06 10:17:47+00:00,2026-08-14 10:22:14+00:00,Endurance Digital Domain Technology Private Limited,abuse@publicdomainregistry.com,https://publicdomainregistry.com
bcasonline.org,1997-07-16 04:00:00+00:00,2024-12-19 14:00:15+00:00,2027-07-15 04:00:00+00:00,PDR Ltd. d/b/a PublicDomainRegistry.com,abuse@publicdomainregistry.com,https://publicdomainregistry.com
protactical.com.au,,2025-01-21 06:39:43+00:00,,Domain Directors Pty Ltd trading as Instra,,
printz.site,2024-10-27 09:06:09+00:00,2024-11-01 10:39:06+00:00,,"HOSTINGER operations, UAB",abuse@hostinger.com,https://hostinger.com
sentryuniform.net,2010-07-28 21:59:00+00:00,2024-06-29 06:19:35+00:00,2025-07-28 20:59:13+00:00,"ENOM, INC.",domainabuse@tucows.com,https://tucows.com
gloversure.co.uk,2004-07-17 00:00:00+00:00,2024-08-16 00:00:00+00:00,2026-07-17 00:00:00+00:00,GloverSure Ltd [Tag = TEAMMEDIA],,
bethelworld.org,2010-07-10 00:32:46+00:00,2024-06-15 05:58:58+00:00,2025-07-10 00:32:46+00:00,"NameCheap, Inc.",abuse@namecheap.com,https://namecheap.com
beyoutiful.za.com,,,,,,
filmdust.tv,2012-01-26 16:47:10+00:00,2024-06-12 16:38:44+00:00,2026-01-26 16:47:10+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
safeharborsc.org,2001-04-23 15:52:10+00:00,2024-07-05 11:44:51+00:00,2025-04-23 15:52:10+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
francetravail.net,2022-03-18 09:38:15+00:00,2024-05-23 15:33:28+00:00,2025-03-18 09:38:15+00:00,Nameshield SAS,abuse@nameshield.net,https://nameshield.net
newcon.net,2014-11-21 14:27:21+00:00,2024-09-23 05:24:30+00:00,2025-09-21 04:00:00+00:00,Vautron Rechenzentrum AG,abuse@vautron.de,https://vautron.de
npionline.org,2004-07-16 21:18:22+00:00,2024-12-08 18:33:31+00:00,2027-07-16 21:18:22+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
hkb.bfh.ch,,,,,,
bhset.net,2008-03-03 21:35:04+00:00,2020-03-27 02:45:40+00:00,2028-03-03 21:35:04+00:00,"Register.com, Inc.",domain.operations@web.com,https://web.com
vulcanproject.org,2020-04-24 23:31:21+00:00,2023-02-25 01:58:44+00:00,2031-04-24 23:31:21+00:00,"Cloudflare, Inc.",registrar-abuse@cloudflare.com,https://cloudflare.com
pcls.fyi,2018-06-01 18:46:40+00:00,2024-08-02 20:03:22+00:00,2025-06-01 18:46:40+00:00,"GoDaddy.com, LLC",cctldassistance@godaddy.com,https://godaddy.com
arrgh.net,1999-12-07 14:47:40+00:00,2024-12-08 12:16:25+00:00,2026-12-07 14:47:40+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
bugbashers.net,2015-06-23 20:31:30+00:00,2024-07-01 23:58:17+00:00,2026-06-23 20:31:30+00:00,FastDomain Inc.,domain.operations@web.com,https://web.com
jlsells.net,2018-11-20 20:15:26+00:00,2024-11-21 13:15:33+00:00,2025-11-20 20:15:26+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
sonriealfuturo.org,2013-10-16 07:58:25+00:00,2024-11-30 07:59:22+00:00,2025-10-16 07:58:25+00:00,"10dencehispahard, S.L.",abuse@cdmon.com,https://cdmon.com
marionboisseleau.fr,2024-11-13 11:33:46.183294+00:00,2024-11-18 11:39:15.980551+00:00,2025-11-13 11:33:46.151516+00:00,OVH,support@ovh.net,https://ovh.net
slaterandclay.co.uk,2004-05-09 00:00:00+00:00,2024-05-08 00:00:00+00:00,2026-05-09 00:00:00+00:00,Ionos SE [Tag = 1AND1],,
moulindebeausejour.fr,2013-06-03 09:18:39+00:00,2022-06-07 05:24:29+00:00,2025-06-03 09:18:39+00:00,OVH,support@ovh.net,https://ovh.net
dit.sa.gov.au,,2024-09-18 23:12:08+00:00,,Department of Finance - SA,,
svanj.org,2008-08-14 17:14:17+00:00,2021-08-16 16:07:39+00:00,2027-08-14 17:14:17+00:00,"Network Solutions, LLC",domain.operations@web.com,https://web.com
pharmazie.uni-halle.de,,2014-12-22 09:55:06+01:00,,,,
students.moulton.ac.uk,1996-08-01 00:00:00+00:00,,,No registrar listed.  This domain is directly registered with Nominet.,,
pittsfordcc.org,1998-10-30 05:00:00+00:00,2023-12-31 00:12:51+00:00,2025-10-29 05:00:00+00:00,"Network Solutions, LLC",domain.operations@web.com,https://web.com
senseandbody.pl,2012-12-05 19:02:00+00:00,2023-10-24 01:46:04+00:00,2025-12-05 19:02:00+00:00,home.pl S.A.,,
vionicshoes.co.uk,2013-03-12 00:00:00+00:00,2024-03-09 00:00:00+00:00,2026-03-12 00:00:00+00:00,"CSC Corporate Domains, Inc [Tag = CSC-CORP-DOMAINS]",,
fr.selecta.com,1996-11-14 05:00:00+00:00,2024-11-09 06:03:13+00:00,2025-11-13 05:00:00+00:00,"CSC Corporate Domains, Inc.",domainabuse@cscglobal.com,https://cscglobal.com
lowealpine.co.uk,1996-09-05 00:00:00+00:00,2024-08-13 00:00:00+00:00,2025-09-05 00:00:00+00:00,123-Reg Limited t/a 123-reg [Tag = 123-REG],,
tno.nl,1987-06-01 00:00:00+00:00,2024-03-28 00:00:00+00:00,,SURF B.V.,,
v5.com.tw,2009-08-25 16:43:14+00:00,,2026-08-26 00:00:00+00:00,HINET,,
morningstarbeauty.no,2022-09-07 00:00:00+00:00,2024-09-07 00:00:00+00:00,,,,
levenagency.co,2021-10-15 11:38:57+00:00,2024-03-14 12:07:15+00:00,2025-10-15 11:38:57+00:00,PDR Ltd. d/b/a PublicDomainRegistry.com,abuse@publicdomainregistry.com,https://publicdomainregistry.com
boeske-automation.de,,2019-01-12 13:02:10+01:00,,,,
rs-ochtrup.de,,2021-05-25 14:05:48+02:00,,,,
thewp-group.co.uk,2010-08-31 00:00:00+00:00,2024-09-09 00:00:00+00:00,2025-08-31 00:00:00+00:00,123-Reg Limited t/a 123-reg [Tag = 123-REG],,
tci.vn,,,,,,
helixwireless.co,2019-09-23 17:19:32+00:00,2024-05-18 01:58:15+00:00,2025-09-23 17:19:32+00:00,Key-Systems GmbH,abuse@key-systems.net,https://key-systems.net
kanagawasushi.dk,2018-02-27 00:00:00+00:00,,2026-02-28 00:00:00+00:00,,,
lazzeri.com.br,2002-11-22 00:00:00+00:00,2024-01-22 00:00:00+00:00,2025-08-12 00:00:00+00:00,,,
viacarecollective.org,2024-11-25 19:50:15.249000+00:00,2025-01-10 20:03:09.925010+00:00,2025-11-25 19:50:15.249000+00:00,Squarespace Domains LLC,abuse-complaints@squarespace.com,https://squarespace.com
ctbadvisory.com.au,,2024-06-01 10:25:37+00:00,,Synergy Wholesale Accreditations Pty Ltd,,
vollmers.us,2005-08-24 20:10:55+00:00,2024-10-08 00:00:03+00:00,2025-08-23 23:59:59+00:00,IONOS SE,abuse@ionos.com,https://ionos.com
drjtbc.org,2001-10-03 13:57:35+00:00,2022-07-07 13:29:58+00:00,2025-10-03 13:57:35+00:00,"TUCOWS, INC.",drjtbc.org@contactprivacy.com,https://contactprivacy.com
simplicity.co.th,,,,THNIC,staff@thnic.co.th,https://thnic.co.th
mymps.org,2019-04-10 21:21:48+00:00,2024-04-15 21:50:52+00:00,2034-04-10 21:21:48+00:00,"Network Solutions, LLC",domain.operations@web.com,https://web.com
affordablemoving.net,1998-12-30 05:00:00+00:00,2024-10-31 06:36:05+00:00,2025-12-30 05:00:00+00:00,"Network Solutions, LLC",domain.operations@web.com,https://web.com
autopaksolutions.co.uk,2019-04-25 00:00:00+00:00,2024-12-22 00:00:00+00:00,2025-04-25 00:00:00+00:00,Ionos SE [Tag = 1AND1],,
rsllifecare.org.au,,2025-02-26 23:21:56+00:00,,Synergy Wholesale Accreditations Pty Ltd,,
tropikal.ca,2021-01-31 14:00:43+00:00,2024-01-13 17:26:09+00:00,2026-01-31 14:00:43+00:00,"Go Daddy Domains Canada, Inc",abuse@godaddy.com,https://godaddy.com
chpberkshires.org,2004-12-04 20:16:12+00:00,2023-10-10 07:34:11+00:00,2025-12-04 20:16:12+00:00,"Network Solutions, LLC",domain.operations@web.com,https://web.com
mx.nifcoamericas.com,2014-01-15 20:20:11+00:00,2024-12-12 22:24:38+00:00,2026-01-15 20:20:11+00:00,"Amazon Registrar, Inc.",trustandsafety@support.aws.com,https://support.aws.com
jland.com.my,2000-06-28 16:00:00+00:00,2024-08-12 16:00:32.284000+00:00,2025-06-28 16:00:00+00:00,Exabytes Network Sdn Bhd,domain@exabytes.my,https://exabytes.my
dechcept.in,2020-12-28 12:50:16+00:00,2024-12-23 12:13:36+00:00,2025-12-28 12:50:16+00:00,"GoDaddy.com, LLC",,
odada.co.ke,2005-07-11 21:00:00+00:00,2024-07-30 14:06:26+00:00,2025-07-11 21:00:00+00:00,Cyberworld Internet Solution Providers,support@cisp.co.ke,https://cisp.co.ke
craft.co,2010-09-08 12:22:22+00:00,2024-04-27 00:06:41+00:00,2027-09-07 23:59:59+00:00,Key-Systems GmbH,abuse@key-systems.net,https://key-systems.net
els-tech.com.tw,2005-04-20 16:40:03+00:00,,2027-04-27 00:00:00+00:00,HINET,,
hiconnect.fr,2006-04-12 06:37:39+00:00,2024-11-19 21:30:48.534637+00:00,2025-04-12 06:37:39+00:00,SAFEBRANDS,fg@safebrands.com,https://safebrands.com
lateral.com.pe,,,,NIC.PE,,
centraltruck.net,2003-10-17 14:32:49+00:00,2022-11-03 18:46:49+00:00,2028-10-17 06:32:49+00:00,DomainSpot LLC,icann-abuse-reports@tierra.net,https://tierra.net
tootazimut.fr,2016-09-07 12:46:37+00:00,2024-08-06 00:41:09.862899+00:00,2025-09-04 22:07:47+00:00,GANDI,support@support.gandi.net,https://support.gandi.net
cac68.fr,2000-02-17 23:00:00+00:00,2024-07-31 22:08:26.211376+00:00,2025-06-23 22:07:08+00:00,DIATEM,info@diatem.net,https://diatem.net
burrells.biz,2004-09-14 22:52:37+00:00,2021-01-13 18:25:16+00:00,,"Network Solutions, LLC",abuse@web.com,https://web.com
paulvonderbank.de,,2012-11-30 13:48:43+01:00,,,,
mailccc.net,2007-08-31 11:49:57+00:00,2024-08-24 18:50:59+00:00,2025-08-31 11:49:57+00:00,"eNom, LLC",domainabuse@tucows.com,https://tucows.com
wine-in-black.de,,2019-06-25 13:22:24+02:00,,,,
krumcc.church,2019-04-07 14:22:16+00:00,2024-03-28 12:27:21+00:00,2025-04-07 14:22:16+00:00,"Domain.com, LLC",,
umms.org,1999-02-06 05:00:00+00:00,2024-11-20 14:28:09+00:00,2028-02-06 05:00:00+00:00,"Network Solutions, LLC",domain.operations@web.com,https://web.com
lauder.hu,,,,,,
la.logicalis.com,2003-04-22 13:15:34+00:00,2025-02-21 08:00:48+00:00,2026-04-22 13:15:34+00:00,"Network Solutions, LLC",domain.operations@web.com,https://web.com
mindpro.fit,2017-12-31 14:49:06+00:00,2025-01-06 11:46:17+00:00,2025-12-31 14:49:06+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
etu.univ-savoie.fr,1994-12-31 23:00:00+00:00,2025-01-31 23:01:32.608476+00:00,2025-12-31 23:00:00+00:00,GIP RENATER,domaine@renater.fr,https://renater.fr
lakesidechamber.org,2010-12-20 18:08:23+00:00,2024-12-01 19:40:26+00:00,2026-12-20 18:08:23+00:00,"eNom, LLC",,
avltd.ru,2022-04-28 16:57:37+00:00,,2025-04-28 16:57:37+00:00,REGRU-RU,,
real-blue.eu,,,,Key-Systems GmbH,,
aklink.ca,2021-05-21 16:42:48+00:00,2021-07-20 16:43:36+00:00,2031-05-21 16:42:48+00:00,"Go Daddy Domains Canada, Inc",abuse@godaddy.com,https://godaddy.com
criterioncapital.co.uk,2006-07-19 00:00:00+00:00,2024-07-22 00:00:00+00:00,2025-07-19 00:00:00+00:00,"GoDaddy.com, LLC. [Tag = GODADDY]",,
kgb.fm,2008-02-25 23:59:59+00:00,2024-05-10 21:14:12+00:00,2026-02-24 23:59:59+00:00,Instra Corporation Pty Ltd,abuse@instra.com,https://instra.com
revererecords.co.uk,2024-08-26 00:00:00+00:00,2024-08-26 00:00:00+00:00,2025-08-26 00:00:00+00:00,"GoDaddy.com, LLC. [Tag = GODADDY]",,
b.beitekeji.run,2024-10-29 11:27:40+00:00,2025-03-01 07:00:00+00:00,2025-10-29 11:27:40+00:00,"NameSilo, LLC",abuse@namesilo.com,https://namesilo.com
flightdigital.co.nz,,,,,,
spcargas.com.br,2020-07-14 00:00:00+00:00,2025-01-25 00:00:00+00:00,2026-04-07 00:00:00+00:00,,,
nevlunghavn-gjestgiveri.no,2007-04-16 00:00:00+00:00,2024-04-15 00:00:00+00:00,,,,
allybongo.co.uk,2000-03-14 00:00:00+00:00,2025-02-06 00:00:00+00:00,2025-03-14 00:00:00+00:00,20i Ltd [Tag = STACK],,
jaysinc.net,2004-04-16 23:33:56+00:00,2024-04-17 18:03:25+00:00,2025-04-16 23:33:56+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
a4am.cn,,,,,,
staff.gunadarma.ac.id,1998-05-27 13:20:52+00:00,2024-12-15 00:14:02+00:00,2025-10-31 23:59:59+00:00,PT Jetcoms Netindo,,
casadesaude.pt,,,,,,
rcips.ky,2011-07-05 19:53:49+00:00,2024-06-08 17:18:24.369000+00:00,2025-07-22 05:00:00+00:00,Uniregistrar Corp,contact@uniregistry.com,https://uniregistry.com
eveinc.consulting,2014-10-13 14:00:29+00:00,2025-03-07 18:13:26+00:00,2026-10-13 14:00:29+00:00,"Cloudflare, Inc",,
stemintherock.org,2023-05-27 19:17:03+00:00,2024-12-31 01:03:48+00:00,2029-05-27 19:17:03+00:00,"Network Solutions, LLC",domain.operations@web.com,https://web.com
rileyjean.org,2024-02-14 20:29:15+00:00,2024-09-02 16:46:22+00:00,2026-02-14 20:29:15+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
gpss.us,2015-12-10 20:17:58+00:00,2024-12-15 11:46:41+00:00,2025-12-09 23:59:59+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
solucionan2.es,,,,,,
hartmanns.ie,2000-06-07 23:00:00+00:00,,2025-06-08 13:27:56+00:00,Letshost,,
xlbuild.co.uk,2010-03-17 00:00:00+00:00,2025-02-15 00:00:00+00:00,2026-03-17 00:00:00+00:00,Fasthosts Internet Ltd [Tag = LIVEDOMAINS],,
gioso.com.br,2008-05-28 00:00:00+00:00,2024-04-01 00:00:00+00:00,2025-05-28 00:00:00+00:00,,,
eezy.ai,2017-12-16 01:41:45+00:00,,,https://www.101domain.com/,abuse@101domain.com,https://101domain.com
rcsd.k12.ny.us,2003-02-06 23:32:10+00:00,2024-03-22 00:00:04+00:00,2025-02-05 23:59:59+00:00,US Locality,,
weknowthedrill.biz,2016-09-18 23:44:29+00:00,2024-09-23 14:03:12+00:00,,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
tamsoya.no,2021-03-05 00:00:00+00:00,2025-02-26 00:00:00+00:00,,,,
bbafmah.christuniversity.in,2007-07-20 14:39:44+00:00,2022-04-23 07:41:32+00:00,2026-07-20 14:39:44+00:00,Endurance Digital Domain Technology Private Limited,abuse@publicdomainregistry.com,https://publicdomainregistry.com
terabit.mg,2024-12-23 07:07:17+00:00,2024-12-24 08:00:20+00:00,2025-12-23 07:07:17+00:00,STILEEX,simon@simafri.com,https://simafri.com
ap-walz.de,,2010-01-15 12:27:19+01:00,,,,
stevenson.edu,2008-06-19 00:00:00+00:00,,2025-07-31 00:00:00+00:00,,,
colegiosfsales.edu.ar,,,,,,
mail.schieke.net,2001-01-28 08:50:23+00:00,2024-12-29 08:47:07+00:00,2026-01-28 08:50:23+00:00,"NameCheap, Inc.",abuse@namecheap.com,https://namecheap.com
ph-konstruktionen.de,,2022-07-19 11:27:20+02:00,,,,
rones.de,,2022-08-23 12:56:38+02:00,,,,
iue.edu.ar,,,,,,
tcatmurfreesboro.edu,2013-07-09 00:00:00+00:00,,2025-07-31 00:00:00+00:00,,,
escolacanigo.cat,2011-01-28 11:39:50.149000+00:00,2024-03-13 12:01:55.654000+00:00,2026-01-28 11:39:50.149000+00:00,"Arsys Internet, S.L. dba NICLINE.COM",abuse@nicline.com,https://nicline.com
aelter.be,2010-03-19 00:00:00+00:00,,,,,
ssihq.net,2010-01-11 00:38:52+00:00,2024-01-11 15:54:39+00:00,2026-01-11 00:38:52+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
hixgpq.bizml.ru,2016-08-08 13:26:09+00:00,,2025-08-08 13:26:09+00:00,RU-CENTER-RU,,
ccsb.org,1999-05-17 17:52:08+00:00,2023-03-23 06:14:06+00:00,2028-05-17 17:51:39+00:00,"Network Solutions, LLC",domain.operations@web.com,https://web.com
bnt-notstrom.de,,2018-08-12 23:19:37+02:00,,,,
juanautos.co,2012-04-03 20:53:10+00:00,2024-06-30 09:07:31+00:00,2025-04-02 23:59:59+00:00,"GoDaddy.com, LLC",abuse@godaddy.com,https://godaddy.com
